User date;Vehicle date;Latitude;Longitude;Height;Vibración;SourceGPS;network;httpresponse;lastconnection;Rumbo (º);Velocidad (km/h);Calidad GPS;disp_stat;Distancia módem (km);Horas módem (h);Contacto;Dentro de una parcela;Estado;cmb_state;Caudal de producto (t/h);Revoluc. cinta (rpm);cmb_acc_weigth;Incli. ade-atr (º);Incli. d-i (º);f_impMayor;e_extbxApp;inc_state;f_impMinor;Contaminación (%);cmb_prddelay;Rendimiento (t/ha);Peso (remolque) (t);Carga;Peso acumulado (t);Superficie acumulada (ha);Rendimiento medio (t/ha)
10/09/2024 6:58:41;10/09/2024 6:58:41;36,95239304;-6,0881309;51,3121337890625;0,18;1;1;200;1725944313;315,5;1,4;GPS Fijo (SPS);9;718;325,4;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 6:58:53;10/09/2024 6:58:53;36,95237753;-6,08822719;36,2568359375;0,29;1;1;200;1725944313;269,4;3,0;GPS Fijo (SPS);9;718;325,4;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 6:59:02;10/09/2024 6:59:02;36,95230802;-6,08816873;58,4549560546875;0,62;1;1;200;1725944313;74,2;2,6;GPS Fijo (SPS);9;718;325,4;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 6:59:14;10/09/2024 6:59:14;36,95245292;-6,08807411;43,37939453125;0,50;1;1;200;1725944313;30,8;4,9;GPS Fijo (SPS);9;718;325,4;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 6:59:25;10/09/2024 6:59:25;36,95251373;-6,08800826;42,9114379882813;0,34;1;1;200;1725944313;31,0;5,1;GPS Fijo (SPS);9;718;325,4;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 6:59:36;10/09/2024 6:59:36;36,95266604;-6,08803614;57,6749877929688;0,53;1;1;200;1725944373;2,5;8,2;GPS Fijo (SPS);9;718;325,4;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 6:59:49;10/09/2024 6:59:49;36,95291472;-6,08811893;54,2772216796875;0,52;1;1;200;1725944373;267,6;4,6;GPS Fijo (SPS);9;718;325,4;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:00:02;10/09/2024 7:00:02;36,95299881;-6,08831981;44,667236328125;0,47;1;1;200;1725944373;301,2;5,2;GPS Fijo (SPS);9;718;325,4;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:00:14;10/09/2024 7:00:14;36,95293775;-6,0885935;47,4263916015625;0,66;1;1;200;1725944373;295,2;3,7;GPS Fijo (SPS);9;718;325,4;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:00:27;10/09/2024 7:00:27;36,95301238;-6,08874132;24,92333984375;0,23;1;1;200;1725944373;270,5;2,1;GPS Fijo (SPS);9;718;325,4;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:00:39;10/09/2024 7:00:39;36,95290398;-6,08881978;43,7918701171875;0,19;1;1;200;1725944433;0,0;0,0;GPS Fijo (SPS);9;718;325,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:00:50;10/09/2024 7:00:50;36,95294751;-6,08879183;57,5516967773438;0,59;1;1;200;1725944433;0,0;0,0;GPS Fijo (SPS);9;718;325,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:01:03;10/09/2024 7:01:03;36,9529155;-6,08883497;51,6196899414063;0,51;1;1;200;1725944433;17,3;1,5;GPS Fijo (SPS);9;718;325,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:01:16;10/09/2024 7:01:16;36,95284566;-6,08873904;74,7843017578125;0,48;1;1;200;1725944433;17,3;1,8;GPS Fijo (SPS);9;718;325,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:01:29;10/09/2024 7:01:29;36,95289282;-6,0887207;54,2420043945313;0,63;1;1;200;1725944433;163,9;3,1;GPS Fijo (SPS);9;718;325,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:01:41;10/09/2024 7:01:41;36,9530127;-6,08893752;48,6796264648438;0,56;1;1;200;1725944493;163,9;1,6;GPS Fijo (SPS);9;718;325,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:01:52;10/09/2024 7:01:52;36,95292953;-6,08891761;36,071533203125;0,49;1;1;200;1725944493;177,5;0,6;GPS Fijo (SPS);9;718;325,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:02:05;10/09/2024 7:02:05;36,95305943;-6,08885925;32,77685546875;0,52;1;1;200;1725944493;64,0;0,7;GPS Fijo (SPS);9;718;325,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:02:16;10/09/2024 7:02:16;36,95294481;-6,08875011;69,2098999023438;0,65;1;1;200;1725944493;344,5;0,9;GPS Fijo (SPS);9;719;325,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:02:27;10/09/2024 7:02:27;36,95295272;-6,08883845;52,2453002929688;0,59;1;1;200;1725944493;0,0;0,0;GPS Fijo (SPS);9;719;325,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:02:39;10/09/2024 7:02:39;36,95295269;-6,08885468;55,3093872070313;0,55;1;1;200;1725944553;175,3;1,9;GPS Fijo (SPS);9;719;325,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:02:51;10/09/2024 7:02:51;36,95291355;-6,08885114;54,292236328125;0,51;1;1;200;1725944553;0,0;0,0;GPS Fijo (SPS);9;719;325,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:03:02;10/09/2024 7:03:02;36,9529096;-6,08885242;54,1564331054688;0,65;1;1;200;1725944553;0,0;0,0;GPS Fijo (SPS);9;719;325,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:03:13;10/09/2024 7:03:13;36,95289619;-6,08885544;54,083984375;0,82;1;1;200;1725944553;0,0;0,0;GPS Fijo (SPS);9;719;325,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:03:24;10/09/2024 7:03:24;36,95289026;-6,08885468;54,0043334960938;0,78;1;1;200;1725944553;0,0;0,0;GPS Fijo (SPS);9;719;325,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:03:35;10/09/2024 7:03:35;36,95288501;-6,08885369;54,2318115234375;0,63;1;1;200;1725944613;0,0;0,0;GPS Fijo (SPS);9;719;325,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:03:46;10/09/2024 7:03:46;36,95283054;-6,08888819;52,433349609375;0,68;1;1;200;1725944613;196,2;3,0;GPS Fijo (SPS);9;719;325,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:03:56;10/09/2024 7:03:56;36,95273735;-6,08894939;52,6376953125;0,72;1;1;200;1725944613;200,6;1,9;GPS Fijo (SPS);9;719;325,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:04:08;10/09/2024 7:04:08;36,95261569;-6,08894491;53,4774780273438;0,76;1;1;200;1725944613;202,8;3,2;GPS Fijo (SPS);9;719;325,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:04:19;10/09/2024 7:04:19;36,95255282;-6,08898026;51,5194702148438;0,75;1;1;200;1725944613;210,1;3,4;GPS Fijo (SPS);9;719;325,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:04:30;10/09/2024 7:04:30;36,95248349;-6,08901497;51,4029541015625;0,80;1;1;200;1725944613;204,2;2,0;GPS Fijo (SPS);9;719;325,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:04:40;10/09/2024 7:04:40;36,95241454;-6,08905734;49,3845825195313;0,56;1;1;200;1725944673;189,8;2,0;GPS Fijo (SPS);9;719;325,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:04:52;10/09/2024 7:04:52;36,95235993;-6,08908741;50,6318969726563;0,64;1;1;200;1725944673;192,2;1,8;GPS Fijo (SPS);9;719;325,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:05:03;10/09/2024 7:05:03;36,9522875;-6,0891095;49,3724365234375;0,87;1;1;200;1725944673;218,3;1,6;GPS Fijo (SPS);9;719;325,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:05:14;10/09/2024 7:05:14;36,95223544;-6,08914848;48,54345703125;0,79;1;1;200;1725944673;211,5;2,3;GPS Fijo (SPS);9;719;325,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:05:26;10/09/2024 7:05:26;36,95220082;-6,08913202;52,0256958007813;0,66;1;1;200;1725944718;258,4;1,3;GPS Fijo (SPS);9;719;325,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:05:37;10/09/2024 7:05:37;36,95213245;-6,08915248;50,625732421875;0,75;1;1;200;1725944718;198,8;3,3;GPS Fijo (SPS);9;719;325,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:05:48;10/09/2024 7:05:48;36,95205609;-6,08919384;50,5108032226563;0,65;1;1;200;1725944718;189,1;1,7;GPS Fijo (SPS);9;719;325,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:05:59;10/09/2024 7:05:59;36,95198787;-6,08922156;46,7014770507813;0,65;1;1;200;1725944718;196,5;1,9;GPS Fijo (SPS);9;719;325,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:06:10;10/09/2024 7:06:10;36,95194726;-6,08922929;48,5104370117188;0,92;1;1;200;1725944718;204,7;1,1;GPS Fijo (SPS);9;719;325,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:06:21;10/09/2024 7:06:21;36,9519001;-6,08927084;47,8338012695313;0,89;1;1;200;1725944778;189,4;1,8;GPS Fijo (SPS);9;719;325,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:06:32;10/09/2024 7:06:32;36,95185089;-6,08929306;48,591064453125;0,94;1;1;200;1725944778;194,5;2,6;GPS Fijo (SPS);9;719;325,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:06:44;10/09/2024 7:06:44;36,95178164;-6,08930197;47,894287109375;0,73;1;1;200;1725944778;187,5;2,9;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:06:55;10/09/2024 7:06:55;36,9517036;-6,08934543;51,2488403320313;0,83;1;1;200;1725944778;206,9;3,0;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:07:05;10/09/2024 7:07:05;36,951641;-6,08934255;53,4982299804688;0,83;1;1;200;1725944778;197,1;1,7;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:07:17;10/09/2024 7:07:17;36,95163479;-6,08937081;54,0538940429688;0,74;1;1;200;1725944778;202,1;2,1;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:07:28;10/09/2024 7:07:28;36,95152129;-6,08934721;55,4067993164063;0,99;1;1;200;1725944838;183,8;3,9;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:07:39;10/09/2024 7:07:39;36,95148554;-6,08932718;57,8720703125;0,86;1;1;200;1725944838;0,0;0,0;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:07:51;10/09/2024 7:07:51;36,95146631;-6,08934305;57,7503662109375;0,79;1;1;200;1725944838;0,0;0,0;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:08:02;10/09/2024 7:08:02;36,9514435;-6,0893603;57,4896850585938;0,70;1;1;200;1725944838;0,0;0,0;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:08:13;10/09/2024 7:08:13;36,9514425;-6,08936269;57,5771484375;0,62;1;1;200;1725944838;0,0;0,0;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:08:24;10/09/2024 7:08:24;36,95136124;-6,08937445;58,0475463867188;0,73;1;1;200;1725944898;190,7;2,7;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:08:34;10/09/2024 7:08:34;36,95126304;-6,08942579;57,9937133789063;0,68;1;1;200;1725944898;207,2;3,3;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:08:46;10/09/2024 7:08:46;36,95118294;-6,08949114;59,4165649414063;0,56;1;1;200;1725944898;211,8;2,4;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:08:57;10/09/2024 7:08:57;36,95113002;-6,0895047;58,57470703125;1,02;1;1;200;1725944898;0,0;0,0;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:09:08;10/09/2024 7:09:08;36,95111216;-6,08949972;58,8269653320313;0,71;1;1;200;1725944943;0,0;0,0;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:09:18;10/09/2024 7:09:18;36,95106839;-6,08952495;61,0719604492188;0,92;1;1;200;1725944943;0,0;0,0;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:09:28;10/09/2024 7:09:28;36,95107211;-6,08953498;60,332275390625;0,63;1;1;200;1725944943;20,6;2,7;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:09:41;10/09/2024 7:09:41;36,95109164;-6,08952647;57,2757568359375;0,96;1;1;200;1725944943;91,1;3,2;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:09:52;10/09/2024 7:09:52;36,95096372;-6,08964223;57,445068359375;0,59;1;1;200;1725944943;246,7;4,1;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:10:03;10/09/2024 7:10:03;36,95099603;-6,08968328;58,1154174804688;0,75;1;1;200;1725944943;334,6;1,8;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:10:14;10/09/2024 7:10:14;36,95104153;-6,08962456;57,7412109375;0,75;1;1;200;1725945003;0,0;0,0;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:10:25;10/09/2024 7:10:25;36,95103976;-6,08963564;58,6432495117188;0,61;1;1;200;1725945003;0,0;0,0;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:10:35;10/09/2024 7:10:35;36,95101971;-6,08964716;58,7312622070313;0,58;1;1;200;1725945003;0,0;0,0;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:10:46;10/09/2024 7:10:46;36,95102439;-6,08964179;59,1397705078125;0,67;1;1;200;1725945003;0,0;0,0;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:10:57;10/09/2024 7:10:57;36,95102007;-6,08964054;59,2081298828125;0,67;1;1;200;1725945048;0,0;0,0;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:11:08;10/09/2024 7:11:08;36,9510204;-6,0896415;59,3792724609375;0,87;1;1;200;1725945048;0,0;0,0;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:11:19;10/09/2024 7:11:19;36,95101931;-6,08964035;59,4039916992188;0,75;1;1;200;1725945048;0,0;0,0;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:11:30;10/09/2024 7:11:30;36,95102042;-6,08964048;59,4883422851563;0,52;1;1;200;1725945048;0,0;0,0;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:11:41;10/09/2024 7:11:41;36,95102079;-6,08964066;59,54248046875;0,42;1;1;200;1725945048;0,0;0,0;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:11:52;10/09/2024 7:11:52;36,95102087;-6,0896403;59,5474243164063;0,39;1;1;200;1725945108;0,0;0,0;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:12:03;10/09/2024 7:12:03;36,95102112;-6,08964061;59,5989379882813;0,39;1;1;200;1725945108;0,0;0,0;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:12:14;10/09/2024 7:12:14;36,95102135;-6,08964046;59,6033325195313;0,93;1;1;200;1725945108;0,0;0,0;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:12:25;10/09/2024 7:12:25;36,95102171;-6,0896404;59,633056640625;0,73;1;1;200;1725945108;0,0;0,0;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:12:36;10/09/2024 7:12:36;36,95102207;-6,0896402;59,6458740234375;0,83;1;1;200;1725945108;0,0;0,0;GPS Fijo (SPS);9;719;325,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:12:46;10/09/2024 7:12:46;36,95109752;-6,08962047;60,3287353515625;0,59;1;1;200;1725945108;38,0;1,4;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:12:57;10/09/2024 7:12:57;36,95120235;-6,08955917;59,4498901367188;1,14;1;1;200;1725945168;5,1;2,2;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:13:08;10/09/2024 7:13:08;36,9512907;-6,08953585;60,3472290039063;0,86;1;1;200;1725945168;6,2;1,0;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:13:19;10/09/2024 7:13:19;36,95137618;-6,08948066;60,2463989257813;1,07;1;1;200;1725945168;4,8;2,0;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:13:30;10/09/2024 7:13:30;36,9514313;-6,08944102;61,8885498046875;0,78;1;1;200;1725945168;3,7;1,0;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:13:41;10/09/2024 7:13:41;36,95150369;-6,08941643;62,3900146484375;0,97;1;1;200;1725945168;13,1;2,5;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:13:52;10/09/2024 7:13:52;36,95157831;-6,08939687;62,7501831054688;0,69;1;1;200;1725945228;44,5;0,9;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:14:03;10/09/2024 7:14:03;36,95168121;-6,08941027;62,5248413085938;0,73;1;1;200;1725945228;15,6;1,7;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:14:14;10/09/2024 7:14:14;36,95175818;-6,08939431;61,4075927734375;0,96;1;1;200;1725945228;16,1;2,4;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:14:25;10/09/2024 7:14:25;36,95181851;-6,08934609;60,6669311523438;1,05;1;1;200;1725945228;24,9;2,8;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:14:36;10/09/2024 7:14:36;36,95190873;-6,08932102;60,8507080078125;0,85;1;1;200;1725945273;19,7;1,7;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:14:47;10/09/2024 7:14:47;36,95199694;-6,08931653;58,765869140625;0,82;1;1;200;1725945273;19,8;3,2;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:14:59;10/09/2024 7:14:59;36,95207897;-6,08931113;57,0014038085938;1,03;1;1;200;1725945273;355,5;2,6;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:15:10;10/09/2024 7:15:10;36,95212512;-6,08926624;55,3438720703125;0,67;1;1;200;1725945273;23,3;2,4;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:15:20;10/09/2024 7:15:20;36,95217781;-6,08924471;54,3292846679688;0,80;1;1;200;1725945273;358,0;3,3;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:15:31;10/09/2024 7:15:31;36,95226981;-6,08924897;55,5579833984375;0,85;1;1;200;1725945273;2,9;2,8;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:15:42;10/09/2024 7:15:42;36,95233011;-6,08922844;56,2918090820313;0,90;1;1;200;1725945333;14,3;2,1;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:15:53;10/09/2024 7:15:53;36,95235046;-6,08915475;56,3401489257813;1,11;1;1;200;1725945333;40,6;1,9;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:16:04;10/09/2024 7:16:04;36,95235959;-6,08911145;57,9769287109375;1,01;1;1;200;1725945333;43,6;1,6;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:16:15;10/09/2024 7:16:15;36,95240568;-6,08907313;59,1136474609375;0,84;1;1;200;1725945333;20,8;1,9;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:16:26;10/09/2024 7:16:26;36,95249749;-6,08908865;59,6658935546875;0,93;1;1;200;1725945333;11,1;2,7;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:16:37;10/09/2024 7:16:37;36,95254834;-6,08904652;60,3875122070313;0,78;1;1;200;1725945393;19,6;2,2;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:16:48;10/09/2024 7:16:48;36,95261851;-6,08903315;60,592041015625;0,95;1;1;200;1725945393;37,5;2,4;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:16:59;10/09/2024 7:16:59;36,95268442;-6,08899275;59,989013671875;0,84;1;1;200;1725945393;31,0;2,5;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:17:09;10/09/2024 7:17:09;36,95275477;-6,08896315;61,3119506835938;0,72;1;1;200;1725945393;24,4;3,0;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:17:21;10/09/2024 7:17:21;36,95285062;-6,08897435;61,7598266601563;0,84;1;1;200;1725945438;0,4;3,4;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:17:32;10/09/2024 7:17:32;36,95291481;-6,08896295;63,0360717773438;0,78;1;1;200;1725945438;0,6;2,4;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
10/09/2024 7:17:42;10/09/2024 7:17:42;36,95295467;-6,08896087;63,6558837890625;0,97;1;1;200;1725945438;0,0;0,0;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:17:53;10/09/2024 7:17:53;36,95295813;-6,0889625;61,4931030273438;0,70;1;1;200;1725945438;0,0;0,0;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:18:05;10/09/2024 7:18:05;36,9529535;-6,08895583;60,9877319335938;0,71;1;1;200;1725945438;0,0;0,0;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:18:16;10/09/2024 7:18:16;36,95294319;-6,08894507;60,9044189453125;0,50;1;1;200;1725945438;0,0;0,0;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
10/09/2024 7:18:27;10/09/2024 7:18:27;36,95294624;-6,08894715;60,4197998046875;0,65;1;1;200;1725945498;0,0;0,0;GPS Fijo (SPS);9;719;325,7;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
